;       proxy    proxy     proxy     ESPquad   ESP       ESP       ESP       ESP       ESP       MEGS-P    MEGS-P    ESP       ESP       ESP       ESP       Lat   Lon      proxy  proxy
;---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
;END_OF_HEADER
2013 313 11 09
1143  8.78e-07  3.57e-08  8.38e-04  8.89e-04  8.97e-04  5.28e-04  9.34e-04 -1.00e+00  4.94e+01  6.46e-03  3.91e+01  3.22e-01  1.85e-01  3.18e-01  1.75e-01 -15.7  -8.8  1.98e+03  1.31e-06
1144  8.95e-07  3.64e-08  8.38e-04  8.92e-04  8.97e-04  5.28e-04  9.34e-04 -1.00e+00  4.94e+01  6.46e-03  3.91e+01  3.21e-01  1.84e-01  3.19e-01  1.76e-01 -15.6  -7.9  1.98e+03  1.33e-06
1145  8.89e-07  3.62e-08  8.39e-04  8.94e-04  8.98e-04  5.28e-04  9.36e-04 -1.00e+00  4.94e+01  6.46e-03  3.91e+01  3.22e-01  1.84e-01  3.19e-01  1.75e-01 -15.6  -8.5  1.98e+03  1.32e-06
1146  9.05e-07  3.68e-08  8.39e-04  8.95e-04  8.98e-04  5.28e-04  9.37e-04 -1.00e+00  4.94e+01  6.46e-03  3.91e+01  3.22e-01  1.83e-01  3.19e-01  1.76e-01 -15.8  -7.9  1.98e+03  1.34e-06
1147  8.97e-07  3.65e-08  8.39e-04  8.93e-04  8.97e-04  5.28e-04  9.37e-04 -1.00e+00  4.94e+01  6.46e-03  3.92e+01  3.21e-01  1.83e-01  3.20e-01  1.76e-01 -15.8  -7.5  1.98e+03  1.33e-06
1148  9.10e-07  3.70e-08  8.39e-04  8.97e-04  8.97e-04  5.27e-04  9.37e-04 -1.00e+00  4.94e+01  6.46e-03  3.91e+01  3.21e-01  1.84e-01  3.18e-01  1.76e-01 -15.5  -8.2  1.98e+03  1.34e-06
1149  9.16e-07  3.73e-08  8.39e-04  8.99e-04  8.97e-04  5.27e-04  9.36e-04 -1.00e+00  4.94e+01  6.46e-03  3.91e+01  3.21e-01  1.84e-01  3.18e-01  1.77e-01 -15.5  -7.8  1.98e+03  1.34e-06
1150  9.24e-07  3.76e-08  8.39e-04  9.00e-04  8.97e-04  5.28e-04  9.36e-04 -1.00e+00  4.94e+01  6.47e-03  3.91e+01  3.20e-01  1.84e-01  3.19e-01  1.76e-01 -15.5  -7.6  1.98e+03  1.35e-06
1151  9.28e-07  3.78e-08  8.40e-04  9.03e-04  8.97e-04  5.28e-04  9.38e-04 -1.00e+00  4.94e+01  6.47e-03  3.91e+01  3.21e-01  1.84e-01  3.18e-01  1.77e-01 -15.5  -7.8  1.98e+03  1.35e-06
1152  9.39e-07  3.82e-08  8.40e-04  9.06e-04  8.97e-04  5.28e-04  9.37e-04 -1.00e+00  4.94e+01  6.46e-03  3.91e+01  3.22e-01  1.84e-01  3.17e-01  1.77e-01 -15.4  -8.3  1.98e+03  1.36e-06
1153  9.51e-07  3.87e-08  8.39e-04  9.08e-04  8.97e-04  5.28e-04  9.37e-04 -1.00e+00  4.94e+01  6.46e-03  3.91e+01  3.21e-01  1.84e-01  3.18e-01  1.77e-01 -15.4  -7.9  1.98e+03  1.37e-06
1154  9.41e-07  3.83e-08  8.39e-04  9.07e-04  8.97e-04  5.28e-04  9.37e-04 -1.00e+00  4.94e+01  6.46e-03  3.92e+01  3.21e-01  1.84e-01  3.18e-01  1.76e-01 -15.5  -8.1  1.98e+03  1.36e-06
1155  9.44e-07  3.84e-08  8.39e-04  9.08e-04  8.97e-04  5.28e-04  9.37e-04 -1.00e+00  4.94e+01  6.46e-03  3.92e+01  3.21e-01  1.84e-01  3.19e-01  1.76e-01 -15.6  -7.9  1.98e+03  1.37e-06
1156  9.49e-07  3.87e-08  8.40e-04  9.09e-04  8.98e-04  5.28e-04  9.37e-04 -1.00e+00  4.94e+01  6.46e-03  3.92e+01  3.22e-01  1.83e-01  3.18e-01  1.77e-01 -15.6  -7.8  1.98e+03  1.37e-06
1157  9.51e-07  3.87e-08  8.40e-04  9.09e-04  8.98e-04  5.29e-04  9.37e-04 -1.00e+00  4.95e+01  6.46e-03  3.92e+01  3.20e-01  1.84e-01  3.19e-01  1.77e-01 -15.5  -7.3  1.98e+03  1.37e-06
1158  9.59e-07  3.90e-08  8.39e-04  9.09e-04  8.98e-04  5.29e-04  9.36e-04 -1.00e+00  4.94e+01  6.46e-03  3.92e+01  3.22e-01  1.84e-01  3.18e-01  1.76e-01 -15.6  -8.3  1.98e+03  1.38e-06
1159  9.68e-07  3.94e-08  8.39e-04  9.13e-04  8.98e-04  5.29e-04  9.35e-04 -1.00e+00  4.94e+01  6.46e-03  3.92e+01  3.22e-01  1.83e-01  3.19e-01  1.76e-01 -15.7  -8.1  1.98e+03  1.38e-06
1200  9.91e-07  4.04e-08  8.39e-04  9.17e-04  8.98e-04  5.30e-04  9.36e-04 -1.00e+00  4.94e+01  6.46e-03  3.93e+01  3.23e-01  1.83e-01  3.18e-01  1.76e-01 -15.7  -8.2  1.98e+03  1.40e-06
1201  1.02e-06  4.14e-08  8.39e-04  9.22e-04  8.98e-04  5.30e-04  9.36e-04 -1.00e+00  4.94e+01  6.47e-03  3.93e+01  3.22e-01  1.83e-01  3.19e-01  1.76e-01 -15.6  -7.9  1.98e+03  1.42e-06
1202  1.02e-06  4.17e-08  8.41e-04  9.28e-04  8.98e-04  5.30e-04  9.38e-04 -1.00e+00  4.94e+01  6.47e-03  3.93e+01  3.21e-01  1.84e-01  3.19e-01  1.77e-01 -15.5  -7.4  1.98e+03  1.43e-06
1203  1.02e-06  4.14e-08  8.42e-04  9.28e-04  8.98e-04  5.30e-04  9.41e-04 -1.00e+00  4.94e+01  6.47e-03  3.93e+01  3.21e-01  1.84e-01  3.19e-01  1.76e-01 -15.6  -8.1  1.98e+03  1.42e-06
1204  1.01e-06  4.13e-08  8.43e-04  9.28e-04  8.98e-04  5.31e-04  9.42e-04 -1.00e+00  4.94e+01  6.46e-03  3.93e+01  3.22e-01  1.83e-01  3.20e-01  1.75e-01 -15.9  -7.8  1.98e+03  1.42e-06
1205  1.03e-06  4.20e-08  8.43e-04  9.28e-04  8.98e-04  5.31e-04  9.42e-04 -1.00e+00  4.94e+01  6.46e-03  3.93e+01  3.23e-01  1.83e-01  3.19e-01  1.75e-01 -15.8  -8.3  1.98e+03  1.43e-06
1206  1.05e-06  4.28e-08  8.44e-04  9.32e-04  8.98e-04  5.32e-04  9.42e-04  1.40e-01  4.94e+01  6.46e-03  3.93e+01  3.22e-01  1.85e-01  3.17e-01  1.76e-01 -15.4  -8.9  1.98e+03  1.45e-06
1207  1.04e-06  4.22e-08  8.43e-04  9.34e-04  8.98e-04  5.31e-04  9.41e-04  1.74e-01  4.94e+01  6.46e-03  3.93e+01  3.23e-01  1.84e-01  3.18e-01  1.74e-01 -15.8  -9.2  1.98e+03  1.44e-06
1208  1.06e-06  4.30e-08  8.43e-04  9.36e-04  8.98e-04  5.31e-04  9.41e-04  1.62e-01  4.95e+01  6.46e-03  3.93e+01  3.23e-01  1.84e-01  3.18e-01  1.75e-01 -15.8  -8.8  1.98e+03  1.45e-06
1209  1.09e-06  4.43e-08  8.43e-04  9.43e-04  8.98e-04  5.31e-04  9.41e-04  1.51e-01  4.95e+01  6.46e-03  3.94e+01  3.22e-01  1.85e-01  3.18e-01  1.75e-01 -15.7  -8.9  1.98e+03  1.47e-06
1210  1.08e-06  4.41e-08  8.42e-04  9.43e-04  8.98e-04  5.32e-04  9.40e-04  1.40e-01  4.95e+01  6.46e-03  3.94e+01  3.22e-01  1.85e-01  3.18e-01  1.75e-01 -15.5  -9.0  1.98e+03  1.47e-06
1211  1.13e-06  4.60e-08  8.43e-04  9.50e-04  8.98e-04  5.32e-04  9.40e-04  1.29e-01  4.95e+01  6.46e-03  3.94e+01  3.22e-01  1.84e-01  3.18e-01  1.76e-01 -15.5  -8.4  1.98e+03  1.50e-06
1212  1.14e-06  4.66e-08  8.43e-04  9.59e-04  8.99e-04  5.32e-04  9.41e-04  1.18e-01  4.95e+01  6.46e-03  3.94e+01  3.23e-01  1.84e-01  3.17e-01  1.75e-01 -15.6  -9.1  1.98e+03  1.52e-06
1213  1.15e-06  4.71e-08  8.43e-04  9.63e-04  8.99e-04  5.32e-04  9.42e-04  1.08e-01  4.95e+01  6.46e-03  3.94e+01  3.24e-01  1.84e-01  3.17e-01  1.75e-01 -15.8  -9.4  1.98e+03  1.52e-06
1214  1.15e-06  4.72e-08  8.44e-04  9.64e-04  8.98e-04  5.32e-04  9.42e-04  9.80e-02  4.95e+01  6.46e-03  3.94e+01  3.24e-01  1.85e-01  3.17e-01  1.74e-01 -15.7  -9.8  1.98e+03  1.53e-06
1215  1.19e-06  4.85e-08  8.44e-04  9.69e-04  8.98e-04  5.32e-04  9.43e-04  8.86e-02  4.96e+01  6.46e-03  3.94e+01  3.23e-01  1.84e-01  3.17e-01  1.76e-01 -15.5  -9.0  1.98e+03  1.55e-06
1216  1.21e-06  4.96e-08  8.44e-04  9.74e-04  8.99e-04  5.31e-04  9.42e-04  7.97e-02  4.96e+01  6.46e-03  3.94e+01  3.21e-01  1.85e-01  3.17e-01  1.78e-01 -15.2  -8.2  1.98e+03  1.57e-06
1217  1.24e-06  5.09e-08  8.44e-04  9.81e-04  8.99e-04  5.32e-04  9.42e-04  7.12e-02  4.96e+01  6.46e-03  3.95e+01  3.23e-01  1.84e-01  3.17e-01  1.76e-01 -15.6  -8.7  1.98e+03  1.59e-06
1218  1.29e-06  5.32e-08  8.44e-04  9.95e-04  8.98e-04  5.32e-04  9.42e-04  6.32e-02  4.96e+01  6.46e-03  3.95e+01  3.23e-01  1.84e-01  3.16e-01  1.77e-01 -15.4  -9.1  1.98e+03  1.63e-06
1219  1.33e-06  5.49e-08  8.44e-04  1.00e-03  8.98e-04  5.32e-04  9.42e-04  5.57e-02  4.96e+01  6.46e-03  3.95e+01  3.22e-01  1.85e-01  3.16e-01  1.77e-01 -15.3  -8.7  1.98e+03  1.66e-06
1220  1.36e-06  5.63e-08  8.45e-04  1.01e-03  8.98e-04  5.31e-04  9.44e-04  4.87e-02  4.96e+01  6.46e-03  3.95e+01  3.22e-01  1.87e-01  3.16e-01  1.76e-01 -15.2  -9.5  1.98e+03  1.68e-06
1221  1.37e-06  5.68e-08  8.45e-04  1.02e-03  8.98e-04  5.31e-04  9.44e-04  4.21e-02  4.96e+01  6.46e-03  3.96e+01  3.22e-01  1.86e-01  3.16e-01  1.75e-01 -15.3  -9.5  1.98e+03  1.69e-06
1222  1.38e-06  5.74e-08  8.45e-04  1.02e-03  8.98e-04  5.30e-04  9.45e-04  3.60e-02  4.96e+01  6.46e-03  3.96e+01  3.21e-01  1.86e-01  3.16e-01  1.77e-01 -15.1  -8.8  1.98e+03  1.70e-06
1223  1.35e-06  5.58e-08  8.45e-04  1.01e-03  8.98e-04  5.30e-04  9.45e-04  3.03e-02  4.97e+01  6.46e-03  3.96e+01  3.23e-01  1.85e-01  3.15e-01  1.77e-01 -15.3  -9.3  1.98e+03  1.67e-06
1224  1.36e-06  5.64e-08  8.45e-04  1.01e-03  8.98e-04  5.30e-04  9.45e-04  2.51e-02  4.97e+01  6.46e-03  3.96e+01  3.23e-01  1.84e-01  3.17e-01  1.76e-01 -15.5  -8.8  1.98e+03  1.68e-06
1225  1.35e-06  5.58e-08  8.45e-04  1.01e-03  8.98e-04  5.30e-04  9.45e-04  2.04e-02  4.97e+01  6.46e-03  3.96e+01  3.23e-01  1.84e-01  3.18e-01  1.75e-01 -15.7  -8.7  1.98e+03  1.67e-06
1226  1.35e-06  5.59e-08  8.45e-04  1.01e-03  8.99e-04  5.31e-04  9.45e-04  1.60e-02  4.97e+01  6.46e-03  3.96e+01  3.22e-01  1.85e-01  3.16e-01  1.77e-01 -15.3  -8.9  1.98e+03  1.67e-06
1227  1.35e-06  5.57e-08  8.45e-04  1.01e-03  8.99e-04  5.31e-04  9.44e-04  1.20e-02  4.97e+01  6.46e-03  3.96e+01  3.22e-01  1.86e-01  3.16e-01  1.76e-01 -15.3  -9.4  1.98e+03  1.67e-06
1228  1.35e-06  5.56e-08  8.46e-04  1.01e-03  9.00e-04  5.32e-04  9.45e-04  8.44e-03  4.97e+01  6.46e-03  3.96e+01  3.24e-01  1.85e-01  3.15e-01  1.76e-01 -15.5 -10.1  1.98e+03  1.67e-06
1229  1.33e-06  5.50e-08  8.46e-04  1.01e-03  9.00e-04  5.32e-04  9.46e-04  5.22e-03  4.97e+01  6.47e-03  3.96e+01  3.25e-01  1.85e-01  3.15e-01  1.75e-01 -15.5 -10.5  1.98e+03  1.66e-06
1230  1.34e-06  5.54e-08  8.46e-04  1.00e-03  9.00e-04  5.32e-04  9.46e-04  2.34e-03  4.97e+01  6.47e-03  3.96e+01  3.25e-01  1.85e-01  3.15e-01  1.75e-01 -15.5 -10.4  1.98e+03  1.66e-06
1231  1.34e-06  5.52e-08  8.46e-04  1.00e-03  9.00e-04  5.31e-04  9.46e-04 -1.00e+00  4.97e+01  6.47e-03  3.96e+01  3.24e-01  1.86e-01  3.13e-01  1.77e-01 -15.2 -10.3  1.98e+03  1.66e-06
1232  1.32e-06  5.47e-08  8.45e-04  1.00e-03  9.00e-04  5.31e-04  9.44e-04 -1.00e+00  4.97e+01  6.47e-03  3.97e+01  3.25e-01  1.85e-01  3.14e-01  1.75e-01 -15.5 -10.6  1.98e+03  1.65e-06
1233  1.33e-06  5.50e-08  8.44e-04  1.00e-03  8.99e-04  5.31e-04  9.43e-04 -1.00e+00  4.97e+01  6.47e-03  3.97e+01  3.27e-01  1.85e-01  3.14e-01  1.74e-01 -15.7 -11.4  1.98e+03  1.66e-06
1234  1.39e-06  5.76e-08  8.45e-04  1.01e-03  8.99e-04  5.31e-04  9.44e-04 -1.00e+00  4.97e+01  6.47e-03  3.97e+01  3.28e-01  1.85e-01  3.13e-01  1.74e-01 -15.7 -11.7  1.98e+03  1.70e-06
1235  1.42e-06  5.91e-08  8.45e-04  1.03e-03  8.99e-04  5.31e-04  9.44e-04 -1.00e+00  4.97e+01  6.46e-03  3.97e+01  3.28e-01  1.86e-01  3.12e-01  1.74e-01 -15.6 -12.3  1.98e+03  1.73e-06
1236  1.43e-06  5.96e-08  8.45e-04  1.03e-03  8.98e-04  5.31e-04  9.44e-04 -1.00e+00  4.97e+01  6.45e-03  3.97e+01  3.27e-01  1.87e-01  3.13e-01  1.73e-01 -15.6 -12.5  1.98e+03  1.73e-06
1237  1.51e-06  6.30e-08  8.45e-04  1.04e-03  8.99e-04  5.31e-04  9.44e-04 -1.00e+00  4.98e+01  6.45e-03  3.98e+01  3.28e-01  1.88e-01  3.12e-01  1.73e-01 -15.6 -13.3  1.98e+03  1.79e-06
1238  1.57e-06  6.62e-08  8.46e-04  1.06e-03  8.99e-04  5.31e-04  9.46e-04 -1.00e+00  4.98e+01  6.46e-03  3.98e+01  3.29e-01  1.88e-01  3.10e-01  1.73e-01 -15.4 -14.1  1.98e+03  1.84e-06
1239  1.61e-06  6.81e-08  8.48e-04  1.07e-03  9.00e-04  5.32e-04  9.48e-04 -1.00e+00  4.98e+01  6.46e-03  3.98e+01  3.27e-01  1.91e-01  3.10e-01  1.72e-01 -15.2 -14.4  1.98e+03  1.86e-06
1240  1.67e-06  7.07e-08  8.50e-04  1.08e-03  9.00e-04  5.33e-04  9.51e-04 -1.00e+00  4.98e+01  6.46e-03  3.98e+01  3.28e-01  1.90e-01  3.08e-01  1.74e-01 -15.1 -14.7  1.98e+03  1.90e-06
1241  1.69e-06  7.20e-08  8.50e-04  1.09e-03  9.00e-04  5.33e-04  9.50e-04 -1.00e+00  4.98e+01  6.46e-03  3.98e+01  3.27e-01  1.91e-01  3.07e-01  1.75e-01 -14.9 -14.5  1.98e+03  1.92e-06
1242  1.65e-06  7.00e-08  8.50e-04  1.08e-03  9.01e-04  5.33e-04  9.51e-04 -1.00e+00  4.98e+01  6.46e-03  3.98e+01  3.27e-01  1.89e-01  3.08e-01  1.76e-01 -14.9 -13.4  1.98e+03  1.89e-06
1243  1.66e-06  7.05e-08  8.50e-04  1.08e-03  9.00e-04  5.34e-04  9.51e-04 -1.00e+00  4.98e+01  6.47e-03  3.98e+01  3.30e-01  1.90e-01  3.07e-01  1.73e-01 -15.2 -15.2  1.98e+03  1.90e-06
1244  1.67e-06  7.07e-08  8.49e-04  1.08e-03  9.00e-04  5.34e-04  9.49e-04 -1.00e+00  4.98e+01  6.47e-03  3.98e+01  3.29e-01  1.90e-01  3.08e-01  1.74e-01 -15.1 -14.8  1.98e+03  1.90e-06
1245  1.69e-06  7.19e-08  8.49e-04  1.09e-03  9.00e-04  5.35e-04  9.49e-04 -1.00e+00  4.98e+01  6.47e-03  3.98e+01  3.30e-01  1.89e-01  3.08e-01  1.74e-01 -15.3 -14.9  1.98e+03  1.92e-06
1246  1.67e-06  7.11e-08  8.48e-04  1.09e-03  8.99e-04  5.34e-04  9.48e-04 -1.00e+00  4.98e+01  6.47e-03  3.98e+01  3.31e-01  1.88e-01  3.07e-01  1.75e-01 -15.3 -14.8  1.98e+03  1.91e-06
1247  1.66e-06  7.05e-08  8.47e-04  1.08e-03  8.99e-04  5.34e-04  9.46e-04 -1.00e+00  4.99e+01  6.47e-03  3.98e+01  3.31e-01  1.89e-01  3.06e-01  1.74e-01 -15.2 -15.7  1.98e+03  1.90e-06
1248  1.69e-06  7.20e-08  8.45e-04  1.08e-03  8.99e-04  5.34e-04  9.43e-04 -1.00e+00  4.98e+01  6.47e-03  3.98e+01  3.32e-01  1.89e-01  3.06e-01  1.74e-01 -15.2 -15.8  1.98e+03  1.92e-06
1249  1.71e-06  7.31e-08  8.45e-04  1.09e-03  8.99e-04  5.35e-04  9.44e-04 -1.00e+00  4.98e+01  6.47e-03  3.98e+01  3.30e-01  1.90e-01  3.05e-01  1.74e-01 -15.0 -15.7  1.98e+03  1.94e-06
1250  1.71e-06  7.29e-08  8.46e-04  1.09e-03  8.99e-04  5.35e-04  9.44e-04 -1.00e+00  4.98e+01  6.47e-03  3.98e+01  3.30e-01  1.89e-01  3.06e-01  1.75e-01 -15.0 -15.1  1.98e+03  1.94e-06
1251  1.72e-06  7.34e-08  8.46e-04  1.09e-03  8.99e-04  5.35e-04  9.44e-04 -1.00e+00  4.98e+01  6.47e-03  3.98e+01  3.30e-01  1.89e-01  3.07e-01  1.74e-01 -15.2 -15.1  1.98e+03  1.94e-06
1252  1.70e-06  7.25e-08  8.46e-04  1.09e-03  8.99e-04  5.36e-04  9.44e-04 -1.00e+00  4.98e+01  6.47e-03  3.98e+01  3.30e-01  1.90e-01  3.06e-01  1.75e-01 -15.0 -15.2  1.98e+03  1.93e-06
1253  1.69e-06  7.21e-08  8.46e-04  1.09e-03  8.98e-04  5.36e-04  9.45e-04 -1.00e+00  4.98e+01  6.47e-03  3.98e+01  3.31e-01  1.89e-01  3.08e-01  1.72e-01 -15.4 -15.6  1.98e+03  1.92e-06
1254  1.70e-06  7.24e-08  8.45e-04  1.09e-03  8.98e-04  5.35e-04  9.44e-04 -1.00e+00  4.97e+01  6.47e-03  3.98e+01  3.31e-01  1.89e-01  3.07e-01  1.73e-01 -15.3 -15.8  1.98e+03  1.93e-06
1255  1.73e-06  7.39e-08  8.46e-04  1.09e-03  8.97e-04  5.35e-04  9.44e-04 -1.00e+00  4.97e+01  6.47e-03  3.98e+01  3.31e-01  1.90e-01  3.07e-01  1.72e-01 -15.4 -15.9  1.98e+03  1.95e-06
1256  1.71e-06  7.31e-08  8.45e-04  1.09e-03  8.97e-04  5.35e-04  9.44e-04 -1.00e+00  4.97e+01  6.47e-03  3.98e+01  3.30e-01  1.90e-01  3.09e-01  1.71e-01 -15.5 -15.7  1.98e+03  1.94e-06
1257  1.69e-06  7.19e-08  8.45e-04  1.09e-03  8.97e-04  5.35e-04  9.43e-04  8.24e-02  4.97e+01  6.47e-03  3.98e+01  3.33e-01  1.90e-01  3.07e-01  1.70e-01 -15.7 -16.8  1.98e+03  1.92e-06
1258  1.72e-06  7.34e-08  8.45e-04  1.09e-03  8.97e-04  5.34e-04  9.43e-04  2.51e-01  4.96e+01  6.47e-03  3.98e+01  3.30e-01  1.91e-01  3.06e-01  1.73e-01 -15.1 -15.9  1.98e+03  1.94e-06
1259  1.71e-06  7.28e-08  8.45e-04  1.09e-03  8.98e-04  5.33e-04  9.43e-04  4.56e-01  4.96e+01  6.48e-03  3.98e+01  3.29e-01  1.90e-01  3.07e-01  1.75e-01 -14.9 -14.9  1.98e+03  1.93e-06
1300  1.71e-06  7.28e-08  8.44e-04  1.09e-03  8.98e-04  5.32e-04  9.43e-04  6.45e-01  4.96e+01  6.48e-03  3.98e+01  3.29e-01  1.90e-01  3.06e-01  1.74e-01 -15.0 -15.3  1.98e+03  1.93e-06
1301  1.69e-06  7.19e-08  8.44e-04  1.09e-03  8.98e-04  5.31e-04  9.42e-04  1.68e+00  4.96e+01  6.47e-03  3.98e+01  3.30e-01  1.90e-01  3.07e-01  1.73e-01 -15.3 -15.6  1.98e+03  1.92e-06
1302  1.68e-06  7.14e-08  8.43e-04  1.08e-03  8.98e-04  5.31e-04  9.42e-04  3.04e+00  4.96e+01  6.47e-03  3.99e+01  3.30e-01  1.90e-01  3.08e-01  1.72e-01 -15.4 -15.7  1.98e+03  1.91e-06
1303  1.66e-06  7.04e-08  8.43e-04  1.08e-03  8.98e-04  5.31e-04  9.41e-04  4.56e+00  4.96e+01  6.48e-03  3.99e+01  3.31e-01  1.89e-01  3.08e-01  1.71e-01 -15.5 -15.9  1.98e+03  1.90e-06
1304  1.70e-06  7.23e-08  8.44e-04  1.08e-03  8.98e-04  5.31e-04  9.42e-04  6.02e+00  4.96e+01  6.47e-03  3.99e+01  3.29e-01  1.90e-01  3.08e-01  1.73e-01 -15.2 -15.3  1.98e+03  1.93e-06
1305  1.68e-06  7.13e-08  8.44e-04  1.08e-03  8.98e-04  5.32e-04  9.43e-04  7.37e+00  4.95e+01  6.47e-03  3.98e+01  3.28e-01  1.91e-01  3.07e-01  1.74e-01 -14.8 -14.9  1.98e+03  1.91e-06
1306  1.62e-06  6.85e-08  8.44e-04  1.07e-03  8.98e-04  5.32e-04  9.42e-04  8.58e+00  4.95e+01  6.47e-03  3.99e+01  3.28e-01  1.91e-01  3.08e-01  1.74e-01 -15.0 -14.7  1.98e+03  1.87e-06
1307  1.64e-06  6.92e-08  8.44e-04  1.07e-03  8.97e-04  5.32e-04  9.42e-04  9.38e+00  4.95e+01  6.47e-03  3.99e+01  3.30e-01  1.90e-01  3.08e-01  1.73e-01 -15.3 -15.2  1.98e+03  1.88e-06
1308  1.60e-06  6.75e-08  8.43e-04  1.06e-03  8.97e-04  5.33e-04  9.41e-04  1.03e+01  4.95e+01  6.47e-03  3.99e+01  3.30e-01  1.89e-01  3.08e-01  1.73e-01 -15.3 -15.1  1.98e+03  1.86e-06
1309  1.61e-06  6.78e-08  8.42e-04  1.06e-03  8.97e-04  5.33e-04  9.40e-04  1.09e+01  4.95e+01  6.48e-03  3.99e+01  3.28e-01  1.91e-01  3.08e-01  1.73e-01 -15.1 -14.8  1.98e+03  1.86e-06
1310  1.59e-06  6.71e-08  8.42e-04  1.06e-03  8.97e-04  5.33e-04  9.39e-04  1.17e+01  4.94e+01  6.48e-03  3.99e+01  3.29e-01  1.91e-01  3.07e-01  1.74e-01 -15.0 -15.3  1.98e+03  1.85e-06
1311  1.61e-06  6.78e-08  8.42e-04  1.06e-03  8.96e-04  5.33e-04  9.40e-04  1.25e+01  4.94e+01  6.47e-03  3.99e+01  3.28e-01  1.90e-01  3.07e-01  1.74e-01 -14.9 -14.7  1.98e+03  1.86e-06
1312  1.63e-06  6.87e-08  8.42e-04  1.07e-03  8.97e-04  5.34e-04  9.40e-04  1.34e+01  4.94e+01  6.47e-03  3.99e+01  3.27e-01  1.90e-01  3.08e-01  1.75e-01 -14.9 -14.1  1.98e+03  1.87e-06
1313  1.62e-06  6.83e-08  8.44e-04  1.07e-03  8.97e-04  5.34e-04  9.42e-04  1.40e+01  4.94e+01  6.47e-03  3.99e+01  3.28e-01  1.90e-01  3.08e-01  1.74e-01 -15.1 -14.6  1.98e+03  1.87e-06
1314  1.60e-06  6.75e-08  8.44e-04  1.07e-03  8.97e-04  5.34e-04  9.42e-04  1.33e+01  4.94e+01  6.47e-03  3.99e+01  3.27e-01  1.90e-01  3.08e-01  1.75e-01 -14.9 -14.1  1.98e+03  1.86e-06
1315  1.56e-06  6.56e-08  8.44e-04  1.06e-03  8.97e-04  5.34e-04  9.42e-04  1.22e+01  4.94e+01  6.47e-03  3.99e+01  3.27e-01  1.91e-01  3.07e-01  1.74e-01 -14.9 -14.9  1.98e+03  1.83e-06
1316  1.54e-06  6.45e-08  8.45e-04  1.05e-03  8.97e-04  5.34e-04  9.44e-04  1.11e+01  4.94e+01  6.47e-03  3.99e+01  3.27e-01  1.90e-01  3.10e-01  1.72e-01 -15.3 -14.3  1.98e+03  1.81e-06
1317  1.53e-06  6.42e-08  8.45e-04  1.05e-03  8.97e-04  5.35e-04  9.43e-04  1.00e+01  4.94e+01  6.48e-03  3.99e+01  3.28e-01  1.89e-01  3.10e-01  1.73e-01 -15.4 -14.4  1.98e+03  1.80e-06
1318  1.52e-06  6.39e-08  8.45e-04  1.05e-03  8.97e-04  5.34e-04  9.43e-04  8.98e+00  4.94e+01  6.48e-03  3.99e+01  3.27e-01  1.89e-01  3.09e-01  1.75e-01 -15.1 -13.5  1.98e+03  1.80e-06
1319  1.54e-06  6.44e-08  8.44e-04  1.05e-03  8.97e-04  5.34e-04  9.43e-04  8.01e+00  4.94e+01  6.48e-03  3.99e+01  3.27e-01  1.90e-01  3.08e-01  1.74e-01 -14.9 -14.4  1.98e+03  1.81e-06
1320  1.53e-06  6.41e-08  8.43e-04  1.05e-03  8.97e-04  5.34e-04  9.41e-04  7.10e+00  4.94e+01  6.49e-03  3.99e+01  3.27e-01  1.91e-01  3.08e-01  1.74e-01 -14.9 -14.7  1.98e+03  1.80e-06
1321  1.52e-06  6.38e-08  8.43e-04  1.05e-03  8.97e-04  5.34e-04  9.40e-04  6.24e+00  4.94e+01  6.48e-03  3.99e+01  3.26e-01  1.90e-01  3.09e-01  1.75e-01 -14.9 -13.6  1.98e+03  1.80e-06
1322  1.52e-06  6.35e-08  8.42e-04  1.05e-03  8.97e-04  5.34e-04  9.39e-04  5.44e+00  4.94e+01  6.48e-03  3.99e+01  3.28e-01  1.89e-01  3.08e-01  1.75e-01 -15.0 -13.9  1.98e+03  1.79e-06
1323  1.52e-06  6.37e-08  8.43e-04  1.05e-03  8.97e-04  5.34e-04  9.40e-04  4.69e+00  4.94e+01  6.49e-03  3.99e+01  3.28e-01  1.91e-01  3.08e-01  1.73e-01 -15.1 -14.8  1.98e+03  1.80e-06
1324  1.53e-06  6.39e-08  8.43e-04  1.05e-03  8.97e-04  5.34e-04  9.40e-04  3.99e+00  4.94e+01  6.49e-03  3.99e+01  3.28e-01  1.91e-01  3.08e-01  1.73e-01 -15.1 -15.1  1.98e+03  1.80e-06
1325  1.55e-06  6.50e-08  8.44e-04  1.05e-03  8.97e-04  5.34e-04  9.41e-04  3.35e+00  4.94e+01  6.50e-03  3.99e+01  3.28e-01  1.89e-01  3.08e-01  1.74e-01 -15.1 -14.2  1.98e+03  1.82e-06
1326  1.53e-06  6.41e-08  8.45e-04  1.05e-03  8.97e-04  5.34e-04  9.43e-04  2.76e+00  4.94e+01  6.50e-03  3.99e+01  3.28e-01  1.89e-01  3.09e-01  1.73e-01 -15.2 -14.4  1.98e+03  1.80e-06
