time,6-12 keV,12-25 keV,25-50 keV,50-100 keV,100-300 keV,300-800 keV
09/11/13 06:31,276.763,630.078,319.946,161.936,175.676,69.6815
09/11/13 06:31,270.83,637.825,355.219,174.666,150.134,54.9511
09/11/13 06:31,247.246,612.229,293.36,156.001,183.473,43.17
09/11/13 06:31,246.263,623.017,299.244,171.698,163.849,51.9998
09/11/13 06:31,262.947,641.67,285.514,181.512,155.021,53.9631
09/11/13 06:31,287.472,582.792,274.717,176.604,154.038,61.8113
09/11/13 06:31,237.398,618.02,300.181,167.748,151.072,51.0112
09/11/13 06:31,260.001,586.719,322.793,161.887,178.567,44.1511
09/11/13 06:31,254.15,619.184,308.12,174.667,165.835,57.8952
09/11/13 06:31,270.9,612.469,333.717,168.822,190.415,64.7803
09/11/13 06:31,266.877,599.491,335.558,175.628,156.986,56.9075
09/11/13 06:31,274.704,557.257,290.402,156.974,165.804,57.8841
09/11/13 06:31,269.858,607.426,296.353,187.429,165.84,75.5603
09/11/13 06:31,246.276,565.159,330.657,192.311,159.932,55.9272
09/11/13 06:31,264.933,564.209,285.539,167.791,190.359,60.8364
09/11/13 06:31,281.569,593.551,303.153,141.275,148.143,53.9592
09/11/13 06:31,253.096,564.07,280.564,183.445,169.712,59.8405
09/11/13 06:31,257.107,577.018,334.631,162.9,192.339,52.9914
09/11/13 06:31,254.097,569.02,274.699,165.801,160.895,57.8831
09/11/13 06:31,255.106,576.932,297.297,191.329,156.007,50.04
09/11/13 06:31,237.403,557.211,324.713,168.733,156.961,47.0882
09/11/13 06:31,258.034,573.955,300.222,186.413,155.017,49.0559
09/11/13 06:31,246.233,537.592,298.226,174.619,153.037,45.1263
09/11/13 06:31,249.23,622.095,313.991,156.996,189.376,50.0423
09/11/13 06:31,228.552,516.94,293.293,176.564,163.812,48.0647
09/11/13 06:31,261.005,558.314,319.878,163.864,198.206,59.8544
09/11/13 06:31,242.335,571.99,305.127,187.393,168.752,51.9991
09/11/13 06:31,243.29,557.212,306.074,175.6,175.6,51.0123
09/11/13 06:31,227.61,557.252,308.058,158.935,188.367,56.9025
09/11/13 06:31,249.152,548.331,309.969,172.641,145.175,55.9121
09/11/13 06:31,206.956,554.172,292.289,158.895,154.972,48.0609
09/11/13 06:31,216.812,575.876,300.201,201.115,172.665,59.844
09/11/13 06:31,255.054,526.784,328.627,175.595,167.747,47.0869
09/11/13 06:31,239.426,571.089,343.438,180.55,159.944,53.9689
09/11/13 06:31,228.542,525.744,302.107,191.269,164.786,60.8137
09/11/13 06:31,243.339,567.136,302.211,191.335,181.523,38.267
09/11/13 06:31,236.431,570.967,300.199,170.701,173.645,59.8436
09/11/13 06:31,229.518,522.792,303.082,166.744,152.032,51.985
09/11/13 06:31,252.132,563.127,299.222,174.628,167.761,59.8445
09/11/13 06:31,221.664,507.082,306.015,185.374,177.528,50.0216
09/11/13 06:31,219.743,561.13,313.919,182.465,161.864,55.9168
09/11/13 06:31,216.795,547.382,306.063,178.537,173.632,59.8393
09/11/13 06:31,217.753,535.554,303.088,165.767,181.461,77.4887
09/11/13 06:31,226.613,583.699,305.093,191.296,168.733,54.9364
09/11/13 06:31,215.799,539.497,308.004,193.238,175.582,47.0834
09/11/13 06:31,222.692,532.695,295.288,182.47,185.413,65.7285
09/11/13 06:31,245.297,561.239,303.187,180.538,148.159,55.9277
09/11/13 06:31,203.033,478.647,280.519,165.761,163.799,61.7926
09/11/13 06:31,213.831,537.519,283.473,165.768,173.615,67.6803
09/11/13 06:31,205.028,517.965,319.804,192.275,194.237,51.9927
09/11/13 06:31,194.199,510.998,273.644,179.487,175.564,55.9057
09/11/13 06:31,210.892,517.911,323.694,171.656,171.656,55.9108
09/11/13 06:32,221.666,482.566,308.96,158.894,166.74,51.0029
09/11/13 06:32,197.14,487.456,320.72,174.582,157.908,48.059
09/11/13 06:32,194.206,528.671,302.098,175.57,153.01,57.8693
09/11/13 06:32,225.628,506.191,334.517,176.578,174.616,60.8214
09/11/13 06:32,208.874,459.916,301.054,168.669,144.153,44.1284
09/11/13 06:32,211.819,486.398,276.541,197.109,153.961,46.0901
09/11/13 06:32,192.222,507.033,275.583,152.993,168.684,45.1132
09/11/13 06:32,205.998,552.272,307.035,165.78,172.646,45.1234
09/11/13 06:32,203.02,479.598,299.135,160.847,159.866,62.7694
09/11/13 06:32,199.109,515.917,313.866,177.53,161.837,51.0032
09/11/13 06:32,172.612,472.723,305.995,202.035,166.728,60.8066
09/11/13 06:32,184.371,502.118,275.576,180.449,181.429,52.9577
09/11/13 06:32,162.805,521.761,299.13,153.978,169.67,66.6913
09/11/13 06:32,195.191,503.181,294.258,192.249,162.823,51.0047
09/11/13 06:32,183.386,523.68,283.415,199.077,156.908,53.9371
09/11/13 06:32,186.334,508.987,316.768,151.029,155.932,54.9196
09/11/13 06:32,181.466,519.877,298.193,175.581,183.428,45.1214
09/11/13 06:32,185.343,479.537,292.233,200.052,156.904,55.897
09/11/13 06:32,153.963,487.385,277.525,183.382,180.44,56.878
09/11/13 06:32,185.358,472.711,307.949,202.03,174.57,49.0364
09/11/13 06:32,169.639,508.918,293.192,156.892,151.008,41.1841
09/11/13 06:32,161.818,480.551,302.061,179.471,170.645,53.9394
09/11/13 06:32,163.781,473.691,302.064,172.608,190.261,56.8821
09/11/13 06:32,183.381,485.421,296.156,163.768,165.73,45.1099
09/11/13 06:32,149.054,464.815,328.508,183.376,155.919,49.0311
09/11/13 06:32,188.272,492.252,292.213,195.136,146.107,41.1844
09/11/13 06:32,182.404,479.547,297.143,168.675,160.83,58.8401
09/11/13 06:32,170.615,481.448,319.658,171.596,157.868,51.9689
09/11/13 06:32,170.637,454.051,353.042,167.695,177.502,52.9563
09/11/13 06:32,159.839,429.507,317.717,159.839,176.51,55.8947
09/11/13 06:32,158.845,484.38,292.197,152.962,143.157,57.8511
09/11/13 06:32,159.838,473.63,324.579,188.275,151.993,56.8749
09/11/13 06:32,166.728,500.185,285.399,157.901,193.209,50.0185
09/11/13 06:32,160.795,486.308,298.06,155.893,156.873,43.1402
09/11/13 06:32,162.781,463.827,300.066,163.761,166.703,49.0303
09/11/13 06:32,167.707,503.121,314.819,169.669,188.303,51.9794
09/11/13 06:32,168.679,455.041,311.86,159.853,191.235,59.8222
09/11/13 06:32,152.969,452.044,290.249,183.367,180.425,49.0286
09/11/13 06:32,151.983,485.364,289.257,187.282,165.71,53.9294
09/11/13 06:32,146.1,452.029,335.344,165.711,167.672,50.9881
09/11/13 06:32,151.005,438.308,293.186,168.655,172.578,64.7166
09/11/13 06:32,153.958,460.893,285.362,170.629,197.105,68.6437
09/11/13 06:32,144.128,489.249,304.923,153.932,155.893,48.0425
09/11/13 06:32,160.811,449.095,296.128,174.539,188.267,70.6001
09/11/13 06:32,140.228,464.811,320.661,196.123,159.84,44.1276
09/11/13 06:32,164.741,483.435,308.889,157.876,173.566,60.7971
09/11/13 06:32,139.218,481.382,298.045,164.709,167.65,51.9618
09/11/13 06:32,150.995,472.594,294.146,164.722,164.722,46.0829
09/11/13 06:32,151.01,464.796,313.786,171.602,181.408,41.1844
09/11/13 06:32,147.061,472.557,296.084,156.866,160.787,47.0596
09/11/13 06:32,129.427,514.767,294.153,170.609,148.057,37.2593
09/11/13 06:32,148.056,445.149,320.625,174.53,182.374,49.0252
09/11/13 06:32,145.117,446.136,302,176.493,177.474,69.6168
09/11/13 06:32,126.472,456.869,281.377,174.512,188.238,47.0595
09/11/13 06:32,135.321,481.468,295.157,184.35,157.874,63.7382
09/11/13 06:32,138.239,466.681,275.498,171.574,151.965,55.884
09/11/13 06:32,121.572,438.246,305.89,171.573,184.318,72.5508
09/11/13 06:32,155.895,443.172,297.082,162.758,158.836,55.8867
09/11/13 06:33,100.993,473.588,300.037,177.473,182.376,49.0257
09/11/13 06:33,133.38,487.425,291.278,177.513,166.725,45.1138
09/11/13 06:33,130.407,471.621,281.404,180.412,178.451,48.0446
09/11/13 06:33,135.305,438.27,283.356,187.27,164.719,63.7305
09/11/13 06:33,148.057,426.523,287.29,187.278,155.901,58.8307
09/11/13 06:33,118.623,471.553,282.343,168.622,175.484,57.8412
09/11/13 06:33,142.19,505.019,295.166,173.57,183.376,50.9922
09/11/13 06:33,122.553,454.917,329.422,173.535,173.535,62.7471
09/11/13 06:33,133.354,476.543,324.559,178.459,147.081,56.8714
09/11/13 06:33,150.017,426.52,334.353,164.725,160.803,42.1618
09/11/13 06:33,123.528,447.054,294.115,189.214,169.606,59.8033
09/11/13 06:33,150.018,433.386,299.056,172.57,168.648,60.7917
09/11/13 06:33,115.675,430.349,296.049,178.414,160.768,56.8571
09/11/13 06:33,122.576,442.256,322.621,206.909,153.956,50.0112
09/11/13 06:33,111.777,472.602,282.384,170.607,153.939,50.0056
09/11/13 06:33,116.679,454.952,314.74,169.626,168.646,60.791
09/11/13 06:33,146.121,457.976,332.449,173.58,163.773,60.8019
09/11/13 06:33,112.744,423.526,303.919,168.626,161.763,56.8623
09/11/13 06:33,127.458,459.828,289.231,164.715,169.617,42.1591
09/11/13 06:33,105.901,485.378,310.838,171.598,176.501,50.9892
09/11/13 06:33,144.119,463.729,302.943,167.648,182.354,43.1376
09/11/13 06:33,134.332,462.809,282.392,199.047,155.904,53.929
09/11/13 06:33,105.904,444.208,316.731,176.506,158.856,40.2042
09/11/13 06:33,115.687,435.299,308.827,162.747,155.884,49.0201
09/11/13 06:33,99.0099,445.055,313.695,162.729,166.65,49.9951
09/11/13 06:33,129.408,416.656,305.874,180.388,166.662,63.7239
09/11/13 06:33,101.968,434.343,322.571,189.229,161.776,47.062
09/11/13 06:33,104.888,399.947,300.94,176.447,172.526,49.0131
09/11/13 06:33,110.774,448.979,274.485,152.928,170.573,53.9167
09/11/13 06:33,120.6,466.714,280.421,162.762,164.723,52.9465
09/11/13 06:33,114.712,447.084,331.391,169.617,183.344,58.8268
09/11/13 06:33,99.9895,432.307,301.929,174.491,159.787,43.1327
09/11/13 06:33,111.742,425.403,286.216,169.573,174.474,66.653
09/11/13 06:33,121.576,425.515,316.685,160.794,180.403,63.7292
09/11/13 06:33,101.98,457.931,339.281,200.039,185.33,51.9708
09/11/13 06:33,113.763,509.97,325.596,193.2,150.049,52.9585
09/11/13 06:33,102.948,429.439,316.687,170.599,159.814,50.0031
09/11/13 06:33,106.868,433.354,315.702,186.284,174.518,47.0611
09/11/13 06:33,101.964,447.074,327.462,190.203,166.672,55.8843
09/11/13 06:33,124.53,472.626,299.068,151.005,190.227,51.9693
09/11/13 06:33,119.612,416.68,356.874,171.574,167.652,50.982
09/11/13 06:33,121.573,423.544,321.58,152.947,159.81,49.0213
09/11/13 06:33,117.663,422.608,298.081,190.223,175.515,59.8123
09/11/13 06:33,101.947,429.353,295.058,161.743,175.466,63.7168
09/11/13 06:33,110.78,449.984,310.773,192.15,159.798,45.0964
09/11/13 06:33,121.557,418.588,315.656,180.375,157.828,50.9755
09/11/13 06:33,104.911,435.332,315.714,152.954,168.642,68.6334
09/11/13 06:33,120.578,448.003,293.113,183.318,150.968,58.8187
09/11/13 06:33,94.114,439.199,308.811,169.601,166.66,44.1159
09/11/13 06:33,121.584,457.9,294.154,154.921,171.59,55.8893
09/11/13 06:33,133.343,452.973,312.767,162.757,160.796,65.6909
09/11/13 06:33,101.983,422.64,309.87,210.829,176.508,50.9913
09/11/13 06:33,131.394,434.385,348.097,156.889,153.947,59.8138
09/11/13 06:33,108.83,470.617,303.94,186.286,152.951,50.0031
09/11/13 06:33,111.783,470.665,309.854,162.772,152.966,52.9498
09/11/13 06:33,108.822,445.091,311.76,173.527,161.762,62.7441
09/11/13 06:33,100.982,452.95,312.751,171.572,179.415,54.903
09/11/13 06:33,103.909,427.401,330.353,151.943,171.548,54.8955
09/11/13 06:33,105.87,445.046,297.024,149.002,171.548,52.9349
09/11/13 06:34,118.634,459.828,297.075,169.617,156.871,37.2569
09/11/13 06:34,107.832,441.131,297.028,181.354,163.709,49.0146
09/11/13 06:34,103.935,453.978,324.55,178.454,161.785,56.8698
09/11/13 06:34,115.706,477.531,320.642,144.142,166.695,52.9501
09/11/13 06:34,120.611,487.348,309.863,170.621,156.893,60.7959
09/11/13 06:34,93.1362,456.858,295.095,186.272,155.881,61.764
09/11/13 06:34,117.646,441.171,310.78,149.998,197.056,38.2348
09/11/13 06:34,124.516,487.28,316.683,156.871,183.343,51.9635
09/11/13 06:34,107.841,448.029,309.797,171.565,161.761,36.2737
09/11/13 06:34,106.874,450.046,314.738,199.04,164.723,47.0636
09/11/13 06:34,92.1516,437.23,314.688,166.657,174.5,45.0955
09/11/13 06:34,100.009,443.178,316.696,173.545,176.487,55.8875
09/11/13 06:34,114.713,461.791,300.998,158.833,185.305,45.1007
09/11/13 06:34,113.736,452.985,305.912,177.468,169.624,57.8487
09/11/13 06:34,120.594,458.846,305.898,178.44,166.675,51.9634
09/11/13 06:34,118.624,453.91,294.11,180.388,172.545,63.7239
09/11/13 06:34,133.336,453.932,260.79,169.612,195.102,55.8836
09/11/13 06:34,108.818,482.328,297.043,166.658,170.579,45.0957
09/11/13 06:34,120.566,451.879,292.104,176.439,140.171,64.6941
09/11/13 06:34,123.529,458.823,301.961,165.686,163.725,56.8627
09/11/13 06:34,110.785,464.709,287.257,166.668,170.589,48.0396
09/11/13 06:34,104.914,459.859,298.075,162.765,167.667,53.928
09/11/13 06:34,123.507,439.135,286.222,171.537,153.893,57.8325
09/11/13 06:34,111.752,437.207,321.533,150.964,169.589,44.1128
09/11/13 06:34,113.72,431.35,324.493,188.226,151.953,53.9188
09/11/13 06:34,119.604,419.594,313.715,182.347,162.74,51.959
09/11/13 06:34,115.679,459.773,295.078,192.144,169.597,53.918
09/11/13 06:34,133.401,506.14,349.197,184.408,184.408,60.8153
09/11/13 06:34,136.317,480.542,324.611,163.777,172.603,66.6875
09/11/13 06:34,133.331,474.502,294.113,173.527,180.389,59.803
09/11/13 06:34,113.739,480.451,315.725,153.94,171.589,53.9281
09/11/13 06:34,108.846,487.357,294.179,191.216,184.352,61.7776
09/11/13 06:34,128.463,450.111,308.9,172.592,182.398,55.8961
09/11/13 06:34,144.156,426.584,319.693,186.324,176.517,48.0519
09/11/13 06:34,103.928,472.58,285.313,161.775,174.521,38.2378
09/11/13 06:34,137.277,468.703,311.815,158.849,132.374,67.6579
09/11/13 06:34,126.478,470.617,305.901,169.618,169.618,54.9053
09/11/13 06:34,133.35,493.198,298.076,156.882,152.96,65.6943
09/11/13 06:34,103.929,428.461,312.766,164.717,174.522,64.7103
09/11/13 06:34,133.357,505.974,258.87,179.444,157.872,40.2033
09/11/13 06:34,131.353,428.368,297.995,166.642,174.484,53.9136
09/11/13 06:34,150.998,496.136,301.996,164.725,159.823,45.1033
09/11/13 06:34,106.868,487.281,319.625,164.715,171.578,45.1004
09/11/13 06:34,110.792,441.206,289.235,169.619,161.775,55.8861
09/11/13 06:34,135.3,458.843,306.876,155.889,177.459,50.9826
09/11/13 06:34,126.507,482.493,301.068,186.329,194.174,51.9759
09/11/13 06:34,109.832,503.072,335.381,174.555,154.942,52.9549
09/11/13 06:34,107.84,450.965,292.147,178.425,141.172,57.8412
09/11/13 06:34,130.37,427.38,287.207,157.817,138.212,57.8335
09/11/13 06:34,131.381,463.756,291.196,183.345,172.56,50.0033
09/11/13 06:34,120.602,497.117,318.665,158.842,164.725,46.0838
09/11/13 06:34,121.571,447.069,279.418,179.416,176.475,58.8248
09/11/13 06:34,113.707,434.242,269.563,153.896,178.402,43.1301
09/11/13 06:34,117.664,466.734,301.024,184.34,174.535,48.0462
09/11/13 06:34,119.599,451.926,290.174,166.654,151.949,63.7206
09/11/13 06:34,120.622,520.734,299.103,169.655,184.365,59.8207
09/11/13 06:34,130.386,446.057,285.28,157.835,147.052,44.1155
09/11/13 06:34,130.414,436.348,302.992,182.383,162.772,60.7945
09/11/13 06:34,143.167,518.734,321.635,173.565,150.031,55.8939
09/11/13 06:35,141.202,464.791,341.239,179.445,158.853,57.8537
09/11/13 06:35,117.643,448.022,315.674,181.366,153.916,33.3321
09/11/13 06:35,143.164,472.637,295.153,181.406,152.97,48.0481
09/11/13 06:35,110.789,484.336,305.896,163.733,152.948,50.9827
09/11/13 06:35,124.52,474.548,319.634,168.641,180.407,44.1212
09/11/13 06:35,145.129,493.241,310.85,174.547,171.605,52.9524
09/11/13 06:35,135.328,490.318,343.223,169.65,159.844,53.935
09/11/13 06:35,133.341,474.537,291.193,156.872,160.794,51.9638
09/11/13 06:35,149.026,476.491,308.837,154.909,168.635,48.0413
09/11/13 06:35,139.254,532.499,294.198,181.422,160.828,59.8203
09/11/13 06:35,150.032,503.047,304.966,158.857,165.721,53.933
09/11/13 06:35,149.064,479.553,309.895,172.6,169.658,50.9954
09/11/13 06:35,135.304,454.937,323.554,157.855,158.836,58.828
09/11/13 06:35,159.864,481.554,345.228,171.633,179.479,53.9419
09/11/13 06:35,158.858,508.932,313.793,158.857,153.954,60.7973
09/11/13 06:35,151.996,502.076,308.894,163.763,160.821,49.0308
09/11/13 06:35,165.724,501.094,329.486,168.666,160.821,53.9338
09/11/13 06:35,182.4,489.343,303.02,162.787,148.078,44.1291
09/11/13 06:35,163.75,487.328,298.084,182.38,168.653,54.9102
09/11/13 06:35,163.768,515.82,290.271,165.729,155.923,48.0517
09/11/13 06:35,158.859,503.053,302.028,180.432,174.548,54.9141
09/11/13 06:35,184.351,481.47,308.886,174.545,156.895,63.7384
09/11/13 06:35,146.106,500.093,307.9,162.775,146.106,66.6791
09/11/13 06:35,131.38,476.498,283.35,169.618,186.285,58.8269
09/11/13 06:35,176.512,526.594,310.857,204.95,138.268,59.8179
09/11/13 06:35,174.538,466.742,308.874,166.694,160.81,51.9692
09/11/13 06:35,171.636,532.561,302.079,176.539,157.905,51.0003
09/11/13 06:35,157.883,539.353,304.979,175.535,181.419,43.1482
09/11/13 06:35,166.689,500.067,286.313,183.358,148.059,52.9483
09/11/13 06:35,161.822,523.716,287.357,187.322,166.726,50.9985
09/11/13 06:35,165.756,508.058,311.897,203.027,166.737,51.9828
09/11/13 06:35,147.101,504.066,319.7,182.405,158.869,69.6278
09/11/13 06:35,161.812,518.778,341.276,175.541,158.87,56.8793
09/11/13 06:35,173.553,509.872,302.001,146.098,160.806,43.143
09/11/13 06:35,164.766,550.202,305.014,170.651,195.17,59.8259
09/11/13 06:35,181.442,548.25,321.692,183.404,159.865,40.2115
09/11/13 06:35,175.531,519.728,288.302,193.182,140.229,48.0504
09/11/13 06:35,168.704,544.365,307.983,176.551,175.57,59.8312
09/11/13 06:35,180.464,533.547,278.543,166.733,181.445,54.9239
09/11/13 06:35,179.458,557.006,285.367,160.826,150.038,51.9741
09/11/13 06:35,166.063,575.146,273.397,143.786,149.862,72.9058
09/11/13 06:35,0,0,0,0,0,0
09/11/13 06:35,0,0,0,0,0,0
09/11/13 06:35,208.481,568.294,304.872,170.954,168.747,51.7523
09/11/13 06:35,205.993,574.327,297.954,162.342,167.246,55.4218
09/11/13 06:35,221.728,605.584,312.971,162.372,173.9,59.1112
09/11/13 06:35,224.426,636.731,312.234,170.711,163.598,50.7717
09/11/13 06:36,247.038,654.762,321.861,176.386,167.309,56.1785
09/11/13 06:36,241.828,625.663,296.522,172.91,153.779,52.7313
09/11/13 06:36,234.016,657.158,306.87,181.767,164.351,50.777
09/11/13 06:36,254.165,680.553,308.874,174.186,170.261,52.9919
09/11/13 06:36,281.943,745.221,293.966,169.558,168.086,48.34
09/11/13 06:36,303.621,805.073,303.621,175.005,162.487,56.4533
09/11/13 06:36,308.226,770.075,294.729,175.218,165.402,49.0806
09/11/13 06:36,280.458,709.857,294.445,167.343,165.134,53.4908
09/11/13 06:36,291.026,729.527,312.865,171.033,168.334,52.0215
09/11/13 06:36,300.368,746.504,305.767,179.632,158.528,55.951
09/11/13 06:36,337.268,789.167,315.912,181.889,160.534,53.7566
09/11/13 06:36,317.129,800.676,305.592,175.746,162.983,48.1093
09/11/13 06:36,309.227,780.675,308.736,164.676,150.687,47.3657
09/11/13 06:36,322.497,764.519,309.98,168.366,156.094,54.9767
09/11/13 06:36,316.112,752.237,308.258,188.489,170.327,54.7305
09/11/13 06:37,327.385,776.497,297.199,176.209,164.92,50.5557
09/11/13 06:37,315.12,734.544,303.585,175.23,164.677,57.183
09/11/13 06:37,318.774,735.953,306.749,175.951,163.436,49.3253
09/11/13 06:37,317.026,721.896,300.34,163.175,162.439,46.376
09/11/13 06:37,308.907,709.823,308.416,172.242,154.821,50.2985
09/11/13 06:37,300.314,692.88,302.276,167.332,168.558,46.6173
09/11/13 06:37,295.613,675.371,289.97,170.008,159.459,51.027
09/11/13 06:37,320.921,667.605,304.728,166.595,157.026,47.8438
09/11/13 06:37,299.515,655.941,296.326,163.617,152.579,50.5325
09/11/13 06:37,300.512,653.766,310.324,164.852,163.871,51.271
09/11/13 06:37,310.395,690.231,300.581,169.552,159.246,45.8846
09/11/13 06:37,312.316,666.584,285.574,171.737,157.753,44.6516
09/11/13 06:37,315.254,652.833,291.456,175.414,154.806,52.0107
09/11/13 06:37,333.955,711.341,302.056,178.142,162.438,49.811
09/11/13 06:37,300.323,721.365,294.926,175.925,158.995,52.5075
09/11/13 06:38,310.083,670.456,287.023,175.403,157.249,51.2716
09/11/13 06:38,313.314,670.302,297.367,179.107,163.404,48.825
09/11/13 06:38,327.788,680.11,294.911,167.819,169.537,58.6386
09/11/13 06:38,310.828,664.097,298.807,177.616,156.518,49.3105
09/11/13 06:38,309.573,634.11,297.553,168.278,158.957,46.1171
09/11/13 06:38,277.179,621.567,311.274,166.553,159.93,53.2281
09/11/13 06:38,273.718,586.678,301.678,168.744,157.707,53.9587
09/11/13 06:38,260.203,553.024,300.423,172.651,157.692,47.8225
09/11/13 06:38,250.144,570.671,296.739,168.97,154.501,52.7264
09/11/13 06:38,258.449,551.473,278.802,169.439,160.856,43.1566
09/11/13 06:38,224.813,509.445,287.819,171.858,150.529,42.4128
09/11/13 06:38,209.112,532.708,292.708,153.218,138.754,46.088
09/11/13 06:38,207.42,524.189,304.755,174.566,151.765,54.1841
09/11/13 06:38,209.617,531.029,301.064,162.055,154.945,50.7493
09/11/13 06:39,220.413,519.037,293.23,177.997,156.422,46.093
09/11/13 06:39,220.153,516.059,293.7,164.256,149.057,44.6189
09/11/13 06:39,218.208,542.334,290.536,163.534,158.385,44.8676
09/11/13 06:39,208.601,490.985,285.325,170.607,150.997,43.3871
09/11/13 06:39,207.889,514.575,298.596,171.852,147.337,51.7272
09/11/13 06:39,195.873,508.928,292.217,181.9,150.521,44.3718
09/11/13 06:39,185.071,479.468,294.642,169.628,160.558,47.0643
09/11/13 06:39,180.402,481.643,303.937,162.999,148.537,49.5124
09/11/13 06:39,162.017,480.414,304.426,167.164,155.154,46.5707
09/11/13 06:39,184.318,472.559,289.222,161.523,165.69,51.9619
09/11/13 06:39,166.182,477.958,293.392,162.015,162.751,51.2273
09/11/13 06:39,165.701,490.483,289.976,174.035,153.199,45.5922
09/11/13 06:39,171.32,482.835,284.309,176.958,142.89,51.7148
09/11/13 06:39,163.977,481.881,303.688,161.28,149.27,51.2274
09/11/13 06:39,150.728,481.35,295.084,165.188,159.796,50.978
09/11/13 06:40,149.998,476.219,308.819,171.566,141.91,47.0582
09/11/13 06:40,145.089,466.146,296.304,170.822,150.48,46.3205
09/11/13 06:40,144.109,471.295,307.089,164.696,158.079,49.0166
09/11/13 06:40,134.786,456.311,284.03,168.85,157.087,44.8469
09/11/13 06:40,137.72,458.74,291.123,162.47,157.324,46.5601
09/11/13 06:40,136.266,464.431,299,176.704,159.794,52.6926
09/11/13 06:40,125.95,444.99,294.536,171.037,144.818,46.8024
09/11/13 06:40,132.565,442.535,284.977,169.32,152.167,50.9675
09/11/13 06:40,126.942,429.594,310.248,173.259,153.899,53.6686
09/11/13 06:40,121.298,451.131,291.36,168.347,149.968,49.2544
09/11/13 06:40,123.247,443.003,305.055,170.047,147.504,41.164
09/11/13 06:40,125.214,440.333,284.489,171.281,154.129,48.5175
09/11/13 06:40,113.199,448.387,296.964,158.528,154.363,45.8187
09/11/13 06:40,114.667,428.775,285.687,162.69,152.399,49.0029
09/11/13 06:40,114.185,435.913,287.913,172.258,153.636,45.3311
09/11/13 06:41,110.744,434.889,293.03,163.91,146.515,47.2866
09/11/13 06:41,114.194,451.874,294.306,166.39,158.793,43.129
09/11/13 06:41,107.807,419.466,289.608,173.716,155.34,52.6783
09/11/13 06:41,103.88,423.606,282.486,162.19,147,45.3251
09/11/13 06:41,104.868,415.06,303.822,167.347,157.056,46.0634
09/11/13 06:41,93.1044,425.095,297.199,171.998,149.702,49.0023
09/11/13 06:41,91.3835,431.928,293.505,175.907,137.443,52.1842
09/11/13 06:41,95.5437,428.967,286.386,168.059,135.476,40.9123
09/11/13 06:41,97.2586,407.408,281.976,163.649,155.81,48.0168
09/11/13 06:41,91.6219,411.074,284.91,173.935,147.477,44.3411
09/11/13 06:41,93.8346,412.088,283.954,163.659,147.979,51.6948
09/11/13 06:41,92.8538,417.964,287.136,176.643,147.243,52.9193
09/11/13 06:41,92.1193,419.927,296.938,170.764,146.509,43.1197
09/11/13 06:41,92.3624,419.428,283.702,159.98,156.061,43.6088
09/11/13 06:42,87.2188,431.439,288.116,162.433,148.468,48.0193
09/11/13 06:42,102.649,398.345,286.387,167.325,142.826,48.507
09/11/13 06:42,89.4178,395.643,292.017,159.972,153.603,48.5061
09/11/13 06:42,91.3784,429.209,287.364,157.524,146.499,43.3619
09/11/13 06:42,90.6442,398.345,293.491,170.754,145.031,47.282
09/11/13 06:42,87.7048,402.021,292.023,172.96,154.586,40.6676
09/11/13 06:42,83.2961,406.191,306.726,169.777,145.523,50.4676
09/11/13 06:42,79.8544,398.537,284.879,162.648,139.378,43.8464
09/11/13 06:42,87.4527,399.294,278.036,163.392,145.02,47.2784
09/11/13 06:42,81.5718,389.977,285.869,170.982,145.506,43.6029
09/11/13 06:42,77.6545,412.279,276.078,171.232,151.145,49.7283
09/11/13 06:42,86.7327,419.943,297.684,161.215,153.375,49.0015
09/11/13 06:42,80.8419,417.928,291.031,154.09,153.355,40.421
09/11/13 06:42,87.4533,418.649,275.343,167.313,139.876,44.829
09/11/13 06:42,83.041,397.568,283.662,168.287,149.425,41.1531
09/11/13 06:43,77.6546,401.991,292.981,163.638,155.799,43.6042
09/11/13 06:43,85.2499,420.615,292.005,163.151,135.959,46.5445
09/11/13 06:43,72.0168,435.285,280.963,160.446,151.137,41.6423
09/11/13 06:43,78.3932,414.504,286.87,165.606,154.581,44.8311
09/11/13 06:43,84.2664,424.516,267.497,156.775,149.671,40.6635
09/11/13 06:43,78.1413,400.505,287.58,161.917,145.994,46.0519
09/11/13 06:43,83.2888,398.806,305.229,149.43,141.836,39.6847
09/11/13 06:43,87.206,407.37,288.564,158.245,155.795,43.848
09/11/13 06:43,78.6233,395.076,271.63,161.9,143.04,45.8023
09/11/13 06:43,73.4874,420.348,266.759,162.897,144.525,43.6025
09/11/13 06:43,78.3847,400.497,282.43,169.997,141.827,41.152
09/11/13 06:43,80.832,405.875,285.606,166.808,143.048,44.0902
09/11/13 06:43,74.9589,411.539,292.242,171.23,143.549,38.4593
09/11/13 06:43,75.9404,418.407,295.923,164.864,138.408,45.3193
09/11/13 06:43,77.8954,392.906,282.432,170.243,152.116,45.5614
09/11/13 06:44,76.9112,391.904,291.969,166.069,139.616,45.069
09/11/13 06:44,72.0155,411.027,275.08,176.12,144.276,43.6012
09/11/13 06:44,85.7328,397.311,279.489,157.259,140.357,44.0912
09/11/13 06:44,74.9592,401.742,296.407,169.761,146.244,41.399
09/11/13 06:44,74.7059,386.511,293.925,157.74,146.473,42.6191
09/11/13 06:44,76.1812,393.154,291.497,160.446,142.564,45.5618
