GEV_START,GEV_PEAK,GEV_END,GOES_CLASS,AIA_LOC,AIA_XCEN,AIA_YCEN
"2011-10-20T15:33:00","2011-10-20T15:39:00","2011-10-20T15:45:00","C5.4","N11E47",-693.594,121.867
"2011-10-21T08:53:00","2011-10-21T08:57:00","2011-10-21T09:02:00","C2.4","N11E37",-571.160,112.217
"2011-10-21T12:53:00","2011-10-21T13:00:00","2011-10-21T13:08:00","M1.3","N04W79",942.834,66.4302
"2011-10-21T13:40:00","2011-10-21T13:44:00","2011-10-21T13:46:00","C1.5","N09W72",906.192,122.579
"2011-10-21T17:00:00","2011-10-21T17:04:00","2011-10-21T17:10:00","C2.7","N08W75",922.584,110.465
"2011-10-22T01:19:00","2011-10-22T01:33:00","2011-10-22T01:55:00","C1.6","S16W88",925.548,-267.416
"2011-10-22T02:11:00","2011-10-22T02:25:00","2011-10-22T02:33:00","C1.7","N03W90",961.020,65.3556
"2011-10-22T02:57:00","2011-10-22T03:13:00","2011-10-22T03:33:00","C2.3","S08W89",953.554,-136.615
"2011-10-22T03:35:00","2011-10-22T03:39:00","2011-10-22T03:51:00","C2.5","N03E90",-961.038,65.3586
"2011-10-22T09:18:00","2011-10-22T11:10:00","2011-10-22T13:40:00","M1.3","N26W87",857.652,431.540
"2011-10-22T19:11:00","2011-10-22T19:15:00","2011-10-22T19:23:00","C2.2","N16E45",-657.126,204.794
"2011-10-22T20:39:00","2011-10-22T20:43:00","2011-10-22T20:47:00","C1.7","N16E45",-657.138,204.860
"2011-10-25T20:01:00","2011-10-25T20:19:00","2011-10-25T20:35:00","C1.7","N15E42",-625.476,188.747
"2011-10-25T22:30:00","2011-10-25T22:35:00","2011-10-25T22:41:00","B7.3","N14W21",336.806,156.831
"2011-10-26T05:02:00","2011-10-26T05:06:00","2011-10-26T05:12:00","B8.6","N07W85",950.382,125.119
"2011-10-26T09:08:00","2011-10-26T10:01:00","2011-10-26T10:22:00","C1.2","N06E26",-422.287,25.8890
"2011-10-27T00:53:00","2011-10-27T01:02:00","2011-10-27T01:10:00","B6.9","N12W36",556.751,135.044
"2011-10-27T10:00:00","2011-10-27T10:06:00","2011-10-27T10:15:00","B4.5","N09E10",-166.239,71.0094
"2011-10-27T11:08:00","2011-10-27T11:16:00","2011-10-27T11:24:00","B5.7","N06E12",-200.416,20.9446
"2011-10-27T17:11:00","2011-10-27T17:24:00","2011-10-27T17:35:00","B8.8","N15E14",-226.487,173.253
"2011-10-27T18:38:00","2011-10-27T18:44:00","2011-10-27T18:49:00","C2.6","N14E13",-211.562,156.364
"2011-10-28T06:07:00","2011-10-28T06:14:00","2011-10-28T06:20:00","C1.0","N14E07",-114.640,155.704
"2011-10-28T07:01:00","2011-10-28T07:04:00","2011-10-28T07:07:00","C1.0","N11W53",758.700,136.280
"2011-10-28T08:12:00","2011-10-28T08:16:00","2011-10-28T08:18:00","B9.3","N11W51",738.390,134.167
"2011-10-28T09:19:00","2011-10-28T09:23:00","2011-10-28T09:41:00","B8.7","N11W52",748.674,135.289
"2011-10-28T11:48:00","2011-10-28T12:17:00","2011-10-28T12:42:00","C1.7","N12W59",811.134,159.913
"2011-10-28T16:43:00","2011-10-28T17:28:00","2011-10-28T17:45:00","B8.5","N14W03",49.2386,155.949
"2011-10-29T02:08:00","2011-10-29T02:15:00","2011-10-29T02:28:00","C1.4","N11W62",838.464,147.330
"2011-10-29T09:17:00","2011-10-29T09:22:00","2011-10-29T09:26:00","C1.9","N17W41",607.752,225.172
"2011-10-29T14:23:00","2011-10-29T14:29:00","2011-10-29T14:34:00","C1.0","N10E91",-947.640,182.276
"2011-10-29T14:44:00","2011-10-29T14:52:00","2011-10-29T15:01:00","C3.0","N10W70",894.846,140.880
"2011-10-29T20:42:00","2011-10-29T20:48:00","2011-10-29T20:52:00","C1.2","N09E90",-950.772,165.782
"2011-10-30T03:08:00","2011-10-30T03:24:00","2011-10-30T03:48:00","B8.3","N10W91",947.778,182.331
"2011-10-30T07:17:00","2011-10-30T07:32:00","2011-10-30T08:00:00","B9.7","S09W38",587.519,-227.980
"2011-10-30T08:36:00","2011-10-30T08:46:00","2011-10-30T09:02:00","B7.7","N02W30",484.459,-33.4290
"2011-10-30T09:11:00","2011-10-30T09:39:00","2011-10-30T10:05:00","C2.5","N07W21",344.963,45.9286
"2011-10-30T10:06:00","2011-10-30T10:10:00","2011-10-30T10:13:00","C2.1","N00W00",0.00000,-77.5381
"2011-10-30T14:44:00","2011-10-30T14:45:00","2011-10-30T14:57:00","C1.5","N13W89",935.058,227.760
"2011-10-30T17:09:00","2011-10-30T17:12:00","2011-10-30T17:15:00","C1.9","N07W34",538.063,54.4142
"2011-10-30T20:46:00","2011-10-30T20:52:00","2011-10-30T21:02:00","C1.5","N10E27",-433.567,100.502
"2011-10-31T00:24:00","2011-10-31T01:10:00","2011-10-31T01:50:00","C2.3","N08W37",577.709,73.9980
"2011-10-31T05:14:00","2011-10-31T05:15:00","2011-10-31T05:25:00","C2.7","N11W91",944.700,198.917
"2011-10-31T07:54:00","2011-10-31T07:59:00","2011-10-31T08:10:00","C1.3","S13E88",-940.572,-219.188
"2011-10-31T14:55:00","2011-10-31T15:07:00","2011-10-31T15:27:00","M1.1","N19E91",-907.350,326.982
"2011-10-31T17:21:00","2011-10-31T18:07:00","2011-10-31T18:50:00","M1.4","N20E92",-901.482,342.766
"2011-10-31T23:16:00","2011-10-31T23:22:00","2011-10-31T23:28:00","C5.2","S16E88",-928.062,-267.989
"2011-11-01T01:18:00","2011-11-01T02:20:00","2011-11-01T02:30:00","C3.5","N18E91",-913.078,311.196
"2011-11-01T02:31:00","2011-11-01T02:36:00","2011-11-01T02:45:00","C4.5","N20E92",-901.572,342.840
"2011-11-01T03:34:00","2011-11-01T04:01:00","2011-11-01T04:45:00","C3.2","N18E91",-913.104,311.213
"2011-11-01T06:26:00","2011-11-01T06:29:00","2011-11-01T06:33:00","C1.9","N20E92",-901.608,342.871
"2011-11-01T06:49:00","2011-11-01T07:25:00","2011-11-01T07:37:00","C4.1","N19E91",-907.512,327.106
"2011-11-01T10:22:00","2011-11-01T10:32:00","2011-11-01T10:41:00","C4.3","S16E85",-922.182,-274.295
"2011-11-01T18:20:00","2011-11-01T18:26:00","2011-11-01T18:36:00","C4.1","N09W56",793.248,110.518
"2011-11-01T19:55:00","2011-11-01T20:00:00","2011-11-01T20:08:00","C2.7","N17E91",-918.612,295.370
"2011-11-01T21:32:00","2011-11-01T21:52:00","2011-11-01T22:23:00","C4.7","N22E92",-889.140,374.219
"2011-11-02T02:45:00","2011-11-02T02:52:00","2011-11-02T03:02:00","C5.1","N19E91",-907.710,327.260
"2011-11-02T06:46:00","2011-11-02T06:50:00","2011-11-02T06:59:00","C2.2","N18E85",-912.780,289.569
"2011-11-02T08:31:00","2011-11-02T08:43:00","2011-11-02T08:54:00","C3.4","N19E91",-907.770,327.305
"2011-11-02T10:39:00","2011-11-02T10:48:00","2011-11-02T10:55:00","C3.2","N19E91",-907.788,327.322
"2011-11-02T12:20:00","2011-11-02T12:23:00","2011-11-02T12:25:00","C1.6","N20E77",-882.180,313.603
"2011-11-02T15:53:00","2011-11-02T15:56:00","2011-11-02T16:00:00","C2.7","N20E81",-895.140,318.195
"2011-11-02T17:10:00","2011-11-02T17:15:00","2011-11-02T17:21:00","C7.8","N20E83",-897.702,319.354
"2011-11-02T21:52:00","2011-11-02T22:01:00","2011-11-02T22:19:00","M4.3","N20E78",-885.911,314.925
"2011-11-03T00:05:00","2011-11-03T00:18:00","2011-11-03T00:27:00","C4.4","N21E74",-864.108,326.453
"2011-11-03T01:24:00","2011-11-03T01:30:00","2011-11-03T01:35:00","C3.4","N19E72",-865.428,292.387
"2011-11-03T03:18:00","2011-11-03T03:25:00","2011-11-03T03:36:00","C2.9","N20E71",-854.874,307.379
"2011-11-03T07:11:00","2011-11-03T07:15:00","2011-11-03T07:26:00","C3.2","N20E71",-854.910,307.489
"2011-11-03T09:38:00","2011-11-03T09:44:00","2011-11-03T09:50:00","C2.1","S15E54",-753.639,-306.351
"2011-11-03T10:03:00","2011-11-03T10:11:00","2011-11-03T10:17:00","C3.4","N20E71",-854.934,307.571
"2011-11-03T10:58:00","2011-11-03T11:11:00","2011-11-03T11:20:00","M2.5","N20E71",-854.946,307.597
"2011-11-03T14:03:00","2011-11-03T14:08:00","2011-11-03T14:14:00","C1.5","N20E69",-843.714,305.576
"2011-11-03T14:48:00","2011-11-03T14:54:00","2011-11-03T15:00:00","C3.8","S15E51",-724.128,-309.029
"2011-11-03T17:57:00","2011-11-03T17:59:00","2011-11-03T18:09:00","C2.2","N21E68",-832.278,320.613
"2011-11-03T18:47:00","2011-11-03T18:53:00","2011-11-03T19:00:00","C4.5","N21E66",-819.564,318.601
"2011-11-03T20:16:00","2011-11-03T20:27:00","2011-11-03T20:32:00","X1.9","N21E65",-812.838,317.645
"2011-11-03T22:12:00","2011-11-03T22:18:00","2011-11-03T22:27:00","C5.4","N20E64",-811.146,300.730
"2011-11-03T22:56:00","2011-11-03T23:00:00","2011-11-03T23:24:00","C9.2","N19E58",-768.557,278.814
"2011-11-03T23:28:00","2011-11-03T23:31:00","2011-11-03T23:44:00","M2.1","N20E63",-803.880,299.783
"2011-11-04T00:01:00","2011-11-04T00:11:00","2011-11-04T00:16:00","C3.8","N21E62",-791.168,314.823
"2011-11-04T00:20:00","2011-11-04T01:01:00","2011-11-04T01:45:00","C5.4","N21E92",-896.082,359.079
"2011-11-04T03:12:00","2011-11-04T03:53:00","2011-11-04T04:40:00","C8.6","N17E91",-919.164,295.772
"2011-11-04T10:50:00","2011-11-04T10:55:00","2011-11-04T11:01:00","C1.8","N21E56",-741.366,309.655
"2011-11-04T19:25:00","2011-11-04T19:33:00","2011-11-04T19:47:00","C2.9","N21E50",-698.130,289.642
"2011-11-04T20:31:00","2011-11-04T20:40:00","2011-11-04T20:46:00","M1.0","N20E47",-670.776,271.047
"2011-11-04T22:25:00","2011-11-04T22:43:00","2011-11-04T23:06:00","C4.6","N20E47",-670.794,271.147
"2011-11-05T00:57:00","2011-11-05T01:00:00","2011-11-05T01:02:00","C1.8","N20E45",-648.642,269.698
"2011-11-05T03:08:00","2011-11-05T03:31:00","2011-11-05T03:58:00","M3.7","N21E47",-666.684,287.581
"2011-11-05T11:10:00","2011-11-05T11:21:00","2011-11-05T11:42:00","M1.1","N20E41",-602.010,267.289
"2011-11-05T15:07:00","2011-11-05T15:35:00","2011-11-05T16:12:00","C4.3","N23E41",-590.331,315.907
"2011-11-05T16:32:00","2011-11-05T16:38:00","2011-11-05T16:45:00","C1.5","N12W09",149.210,120.173
"2011-11-05T20:31:00","2011-11-05T20:38:00","2011-11-05T20:54:00","M1.8","N22E37",-545.404,297.512
"2011-11-05T21:23:00","2011-11-05T21:40:00","2011-11-05T22:42:00","C2.7","S11E19",-308.142,-279.211
"2011-11-06T00:08:00","2011-11-06T00:13:00","2011-11-06T00:18:00","C1.5","N21E35",-523.292,280.330
"2011-11-06T00:46:00","2011-11-06T01:03:00","2011-11-06T01:24:00","M1.2","N21E34",-510.196,279.767
"2011-11-06T04:21:00","2011-11-06T04:26:00","2011-11-06T04:32:00","C1.6","N21E33",-496.957,279.410
"2011-11-06T06:14:00","2011-11-06T06:35:00","2011-11-06T06:41:00","M1.4","N22E33",-493.725,295.700
"2011-11-06T08:04:00","2011-11-06T08:16:00","2011-11-06T08:39:00","C2.3","S12E10",-163.711,-297.260
"2011-11-06T09:52:00","2011-11-06T09:56:00","2011-11-06T09:59:00","C8.8","N21E29",-442.462,277.596
"2011-11-06T14:30:00","2011-11-06T14:47:00","2011-11-06T15:03:00","C5.3","N21E27",-414.385,276.922
"2011-11-06T17:17:00","2011-11-06T17:36:00","2011-11-06T17:42:00","C2.0","S10E06",-99.3630,-264.803
"2011-11-06T19:52:00","2011-11-06T19:58:00","2011-11-06T20:30:00","C1.2","S11E03",-49.5587,-281.160
"2011-11-06T21:49:00","2011-11-06T21:53:00","2011-11-06T21:55:00","C1.7","S12E03",-49.3513,-297.211
"2011-11-07T00:13:00","2011-11-07T00:17:00","2011-11-07T00:20:00","C2.3","N22E22",-339.784,291.646
"2011-11-07T03:05:00","2011-11-07T03:10:00","2011-11-07T03:16:00","C3.5","N22E21",-325.074,291.474
"2011-11-07T09:28:00","2011-11-07T09:30:00","2011-11-07T09:42:00","C1.4","S14W07",113.854,-328.126
"2011-11-07T14:07:00","2011-11-07T14:31:00","2011-11-07T15:26:00","C1.5","N14E13",-213.061,158.011
"2011-11-07T22:39:00","2011-11-07T22:53:00","2011-11-07T23:28:00","C3.2","N23E09",-140.987,305.915
"2011-11-07T23:06:00","2011-11-07T23:28:00","2011-11-08T00:40:00","C3.2","N22E10",-157.584,289.973
"2011-11-08T07:19:00","2011-11-08T08:19:00","2011-11-08T09:15:00","C2.6","N24E03",-47.1746,305.955
"2011-11-08T19:23:00","2011-11-08T19:28:00","2011-11-08T19:38:00","C1.8","N23W03",47.5071,290.740
"2011-11-08T21:00:00","2011-11-08T21:04:00","2011-11-08T21:10:00","C1.2","N12E41",-625.590,139.815
"2011-11-09T01:32:00","2011-11-09T02:19:00","2011-11-09T03:09:00","C1.9","N24W08",125.467,307.813
"2011-11-09T13:04:00","2011-11-09T13:35:00","2011-11-09T14:12:00","M1.1","N25E35",-509.138,349.758
"2011-11-10T01:40:00","2011-11-10T01:46:00","2011-11-10T01:50:00","C2.1","N17E91",-920.880,297.740
"2011-11-10T04:32:00","2011-11-10T04:54:00","2011-11-10T05:40:00","C1.3","N28W25",369.257,377.680
"2011-11-10T12:05:00","2011-11-10T12:28:00","2011-11-10T12:50:00","C1.4","N11E26",-419.815,117.245
"2011-11-10T15:48:00","2011-11-10T15:52:00","2011-11-10T15:59:00","C2.2","N11E19",-312.781,98.0130
"2011-11-10T16:54:00","2011-11-10T17:19:00","2011-11-10T17:58:00","C3.7","N21W31",470.509,285.540
"2011-11-10T18:20:00","2011-11-10T18:30:00","2011-11-10T18:43:00","C6.0","N22W30",453.815,301.334
"2011-11-10T18:20:00","2011-11-10T18:31:00","2011-11-10T18:43:00","C6.0","N22W30",453.815,301.334
"2011-11-11T03:48:00","2011-11-11T04:30:00","2011-11-11T04:52:00","C1.3","N22W36",533.408,304.928
"2011-11-11T06:09:00","2011-11-11T07:05:00","2011-11-11T08:06:00","C4.2","S16W42",618.354,-339.688
"2011-11-11T12:25:00","2011-11-11T12:31:00","2011-11-11T12:37:00","C1.6","N18W40",597.496,242.678
"2011-11-11T16:35:00","2011-11-11T17:09:00","2011-11-11T17:45:00","C5.5","S14W47",683.022,-303.846
"2011-11-11T23:31:00","2011-11-11T23:34:00","2011-11-11T23:45:00","C1.3","S15W42",621.888,-322.864
"2011-11-12T07:42:00","2011-11-12T07:50:00","2011-11-12T08:01:00","C2.5","N21W54",729.036,300.941
"2011-11-12T16:38:00","2011-11-12T16:43:00","2011-11-12T16:48:00","C1.8","N22W57",751.782,319.517
"2011-11-12T18:18:00","2011-11-12T18:51:00","2011-11-12T19:30:00","C1.8","S16W55",756.684,-328.916
"2011-11-12T21:18:00","2011-11-12T21:26:00","2011-11-12T21:40:00","C2.4","S16W57",774.636,-327.287
"2011-11-12T22:37:00","2011-11-12T22:43:00","2011-11-12T22:51:00","C2.4","S15W59",800.148,-293.621
"2011-11-13T03:50:00","2011-11-13T03:56:00","2011-11-13T04:06:00","C1.7","S15W62",824.088,-291.061
"2011-11-13T04:53:00","2011-11-13T04:59:00","2011-11-13T05:07:00","C2.4","S17W61",807.684,-323.917
"2011-11-13T06:39:00","2011-11-13T06:44:00","2011-11-13T06:53:00","C1.4","S18W64",825.006,-337.382
"2011-11-13T08:11:00","2011-11-13T08:20:00","2011-11-13T08:34:00","C1.9","S19W72",867.102,-346.576
"2011-11-13T09:17:00","2011-11-13T09:21:00","2011-11-13T09:29:00","C2.6","N08E51",-749.670,85.5384
"2011-11-13T14:58:00","2011-11-13T15:00:00","2011-11-13T15:11:00","C1.9","S15W88",935.556,-252.224
"2011-11-13T16:44:00","2011-11-13T16:48:00","2011-11-13T17:05:00","C1.2","N11W13",216.298,102.142
"2011-11-13T20:12:00","2011-11-13T20:16:00","2011-11-13T20:24:00","C1.1","S19W81",894.612,-340.459
"2011-11-14T06:09:00","2011-11-14T06:12:00","2011-11-14T06:17:00","C1.2","N21W83",891.834,338.950
"2011-11-14T09:18:00","2011-11-14T09:30:00","2011-11-14T09:40:00","C5.2","N22W64",807.906,326.228
"2011-11-14T11:18:00","2011-11-14T11:23:00","2011-11-14T11:27:00","C2.1","N09E35",-553.925,77.4900
"2011-11-14T15:54:00","2011-11-14T16:36:00","2011-11-14T17:20:00","C4.1","N24W43",603.360,329.424
"2011-11-14T17:32:00","2011-11-14T18:06:00","2011-11-14T18:26:00","C2.6","N17W78",900.455,271.856
"2011-11-14T18:26:00","2011-11-14T18:39:00","2011-11-14T18:56:00","C2.7","N16W74",887.454,252.475
"2011-11-14T19:42:00","2011-11-14T20:13:00","2011-11-14T20:34:00","C1.8","N18W72",867.672,283.513
"2011-11-14T23:00:00","2011-11-14T23:58:00","2011-11-15T00:18:00","C4.2","N21W74",861.918,333.226
"2011-11-15T08:12:00","2011-11-15T08:16:00","2011-11-15T08:25:00","C1.6","S17W88",921.498,-300.832
"2011-11-15T09:03:00","2011-11-15T09:12:00","2011-11-15T09:23:00","M1.2","N21W74",861.996,333.509
"2011-11-15T10:36:00","2011-11-15T10:50:00","2011-11-15T10:59:00","C1.3","N19W83",903.476,307.573
"2011-11-15T11:01:00","2011-11-15T11:21:00","2011-11-15T11:35:00","C2.8","N19W81",897.504,306.064
"2011-11-15T12:30:00","2011-11-15T12:43:00","2011-11-15T12:50:00","M1.9","S17E31",-487.552,-355.114
"2011-11-15T15:02:00","2011-11-15T15:05:00","2011-11-15T15:09:00","C2.2","N19W80",894.138,305.396
"2011-11-15T16:27:00","2011-11-15T16:33:00","2011-11-15T16:39:00","C3.3","N18W83",908.814,291.590
"2011-11-15T18:30:00","2011-11-15T18:34:00","2011-11-15T18:45:00","C1.7","N19W85",906.114,308.464
"2011-11-15T20:23:00","2011-11-15T20:30:00","2011-11-15T20:44:00","C7.8","N17W91",919.001,295.450
"2011-11-15T22:27:00","2011-11-15T22:31:00","2011-11-15T22:42:00","M1.1","N18W85",911.454,292.447
"2011-11-15T23:39:00","2011-11-15T23:44:00","2011-11-15T23:48:00","C2.4","S15E25",-405.830,-340.930
"2011-11-16T00:03:00","2011-11-16T00:07:00","2011-11-16T00:12:00","C1.7","N18W91",915.774,313.054
"2011-11-16T02:55:00","2011-11-16T03:01:00","2011-11-16T03:09:00","C2.3","N20W92",902.172,343.410
"2011-11-16T03:26:00","2011-11-16T03:43:00","2011-11-16T03:51:00","C3.0","N17W91",922.140,298.541
"2011-11-16T04:46:00","2011-11-16T04:55:00","2011-11-16T05:02:00","C7.5","N17W91",922.152,298.548
"2011-11-16T06:15:00","2011-11-16T06:17:00","2011-11-16T06:31:00","C4.0","N17W91",922.164,298.556
"2011-11-16T13:28:00","2011-11-16T13:30:00","2011-11-16T13:44:00","C2.8","N18W91",916.854,314.633
"2011-11-16T14:48:00","2011-11-16T15:05:00","2011-11-16T15:26:00","C7.9","N20W92",905.298,346.427
"2011-11-16T18:49:00","2011-11-16T18:54:00","2011-11-16T19:00:00","C2.9","S15E15",-255.293,-342.464
"2011-11-16T19:47:00","2011-11-16T19:53:00","2011-11-16T19:57:00","C5.2","S16E88",-931.698,-268.558
"2011-11-16T21:37:00","2011-11-16T21:43:00","2011-11-16T21:49:00","C1.6","S16E12",-207.146,-358.696
"2011-11-16T23:40:00","2011-11-16T23:48:00","2011-11-16T23:57:00","C5.0","S15E11",-192.589,-342.869
"2011-11-17T01:30:00","2011-11-17T01:33:00","2011-11-17T01:35:00","C2.6","N07E90",-960.312,134.060
"2011-11-17T05:10:00","2011-11-17T05:15:00","2011-11-17T05:22:00","C1.3","S16E88",-931.776,-268.564
"2011-11-17T07:16:00","2011-11-17T07:27:00","2011-11-17T07:30:00","C6.0","S16E07",-128.178,-358.693
"2011-11-17T09:42:00","2011-11-17T09:52:00","2011-11-17T09:59:00","C2.1","S17E88",-921.017,-288.575
"2011-11-17T10:55:00","2011-11-17T10:59:00","2011-11-17T11:05:00","C1.1","N07E89",-953.844,129.577
"2011-11-17T11:47:00","2011-11-17T11:55:00","2011-11-17T12:00:00","C1.7","S15E82",-918.811,-274.634
"2011-11-17T13:19:00","2011-11-17T13:29:00","2011-11-17T13:46:00","C2.4","S16E88",-927.036,-284.776
"2011-11-17T13:53:00","2011-11-17T14:00:00","2011-11-17T14:28:00","C3.1","S17E84",-916.686,-290.050
"2011-11-17T15:53:00","2011-11-17T15:59:00","2011-11-17T16:16:00","C2.0","S16E02",-48.2067,-358.415
"2011-11-17T17:52:00","2011-11-17T19:13:00","2011-11-17T19:21:00","C2.7","S16E80",-908.073,-292.234
"2011-11-17T19:22:00","2011-11-17T19:28:00","2011-11-17T19:56:00","C3.7","S21E63",-797.028,-397.556
"2011-11-17T19:42:00","2011-11-17T19:48:00","2011-11-17T20:02:00","C3.2","S16E76",-896.947,-294.398
"2011-11-17T20:04:00","2011-11-17T20:11:00","2011-11-17T20:34:00","C2.4","N12E91",-945.066,217.261
"2011-11-17T20:48:00","2011-11-17T21:45:00","2011-11-17T22:24:00","C2.2","N18E91",-917.107,314.801
"2011-11-17T22:24:00","2011-11-17T22:42:00","2011-11-17T22:55:00","C3.2","N08E76",-924.534,123.203
"2011-11-18T00:00:00","2011-11-18T00:49:00","2011-11-18T01:30:00","C3.7","S15E88",-936.462,-252.284
"2011-11-18T02:04:00","2011-11-18T02:30:00","2011-11-18T03:02:00","C2.7","N23W92",886.146,393.527
"2011-11-18T03:28:00","2011-11-18T03:42:00","2011-11-18T03:58:00","C2.6","S17E71",-873.492,-313.171
"2011-11-18T06:46:00","2011-11-18T06:53:00","2011-11-18T07:04:00","C2.5","N10E91",-952.188,184.207
"2011-11-18T16:38:00","2011-11-18T16:43:00","2011-11-18T16:50:00","C1.1","S13W09",162.650,-308.052
"2011-11-18T17:07:00","2011-11-18T17:23:00","2011-11-18T17:56:00","C2.7","S13E67",-867.986,-250.735
"2011-11-18T19:04:00","2011-11-18T19:08:00","2011-11-18T19:11:00","C2.0","N09E63",-850.134,115.826
"2011-11-18T23:53:00","2011-11-19T00:04:00","2011-11-19T00:10:00","C2.1","S13W13",226.599,-306.899
"2011-11-19T01:21:00","2011-11-19T01:27:00","2011-11-19T01:36:00","C1.0","N20W92",905.754,346.760
"2011-11-19T07:53:00","2011-11-19T07:57:00","2011-11-19T08:02:00","C1.7","N14E72",-889.800,204.908
"2011-11-19T11:19:00","2011-11-19T11:25:00","2011-11-19T11:30:00","C1.4","S11E54",-766.884,-241.741
"2011-11-19T11:41:00","2011-11-19T11:48:00","2011-11-19T11:59:00","C1.4","N10E91",-952.422,184.315
"2011-11-19T13:50:00","2011-11-19T14:04:00","2011-11-19T14:15:00","C1.1","N19E91",-911.775,330.974
"2011-11-19T14:17:00","2011-11-19T14:36:00","2011-11-19T14:52:00","C2.7","N19E91",-911.778,330.976
"2011-11-19T19:48:00","2011-11-19T19:55:00","2011-11-19T20:03:00","C3.9","S15E50",-712.872,-308.611
"2011-11-19T20:47:00","2011-11-19T20:52:00","2011-11-19T20:56:00","C1.6","S15E47",-680.718,-310.099
"2011-11-19T22:19:00","2011-11-19T22:28:00","2011-11-19T22:35:00","C4.5","N18E91",-917.490,315.061
"2011-11-19T23:02:00","2011-11-19T23:07:00","2011-11-19T23:12:00","C1.5","S16E49",-698.520,-325.015
"2011-11-20T01:50:00","2011-11-20T02:26:00","2011-11-20T02:54:00","C1.6","S13E48",-698.664,-276.970
"2011-11-20T02:57:00","2011-11-20T03:05:00","2011-11-20T03:40:00","C2.1","S15E46",-669.606,-310.268
"2011-11-20T04:59:00","2011-11-20T05:00:00","2011-11-20T05:16:00","C1.7","N14E91",-937.332,250.345
"2011-11-20T06:05:00","2011-11-20T06:26:00","2011-11-20T06:50:00","C2.1","S13E45",-661.700,-294.444
"2011-11-20T07:16:00","2011-11-20T07:22:00","2011-11-20T07:27:00","C1.8","N21W07",112.987,264.490
"2011-11-20T07:34:00","2011-11-20T07:41:00","2011-11-20T07:47:00","C4.8","S14E40",-598.564,-312.758
"2011-11-20T11:45:00","2011-11-20T11:55:00","2011-11-20T12:04:00","C3.0","S10E41",-622.500,-247.022
"2011-11-20T13:28:00","2011-11-20T13:32:00","2011-11-20T13:35:00","C1.8","N16E82",-916.596,260.573
"2011-11-20T15:21:00","2011-11-20T15:27:00","2011-11-20T15:34:00","C1.2","N15E54",-757.338,196.527
"2011-11-20T16:11:00","2011-11-20T16:15:00","2011-11-20T16:19:00","C1.0","S13E38",-576.388,-296.944
"2011-11-20T16:35:00","2011-11-20T16:47:00","2011-11-20T17:07:00","C6.1","S12E38",-579.199,-280.696
"2011-11-20T17:54:00","2011-11-20T17:57:00","2011-11-20T18:00:00","C1.4","S13E38",-576.397,-296.838
"2011-11-20T18:14:00","2011-11-20T18:37:00","2011-11-20T19:06:00","C1.1","N11E81",-932.808,177.557
"2011-11-20T21:17:00","2011-11-20T21:23:00","2011-11-20T21:35:00","C1.0","N13E73",-899.004,190.052
"2011-11-20T22:59:00","2011-11-20T23:00:00","2011-11-20T23:13:00","C2.1","S14W42",623.112,-310.996
"2011-11-21T00:03:00","2011-11-21T00:10:00","2011-11-21T00:13:00","C3.1","S14E33",-520.942,-314.112
"2011-11-21T04:39:00","2011-11-21T04:42:00","2011-11-21T04:46:00","B8.8","S13E31",-496.303,-298.380
"2011-11-21T04:48:00","2011-11-21T04:53:00","2011-11-21T04:58:00","C1.8","S14E30",-479.888,-314.835
"2011-11-21T06:23:00","2011-11-21T06:27:00","2011-11-21T06:29:00","B9.4","N16E73",-887.832,239.918
"2011-11-21T11:03:00","2011-11-21T11:16:00","2011-11-21T11:29:00","B8.1","S21E10",-169.905,-428.715
"2011-11-21T12:36:00","2011-11-21T12:56:00","2011-11-21T13:04:00","B9.1","N13E64",-847.784,186.086
"2011-11-21T13:10:00","2011-11-21T13:16:00","2011-11-21T13:40:00","C1.0","N13E58",-798.324,182.992
"2011-11-21T14:33:00","2011-11-21T14:37:00","2011-11-21T14:56:00","B7.5","S14E23",-379.106,-316.201
"2011-11-21T15:20:00","2011-11-21T15:28:00","2011-11-21T15:40:00","B8.1","N14E62",-829.110,201.774
"2011-11-21T15:56:00","2011-11-21T16:00:00","2011-11-21T16:07:00","B8.0","N20E70",-852.456,303.692
"2011-11-21T18:19:00","2011-11-21T18:28:00","2011-11-21T18:36:00","C1.3","N13E60",-815.856,184.245
"2011-11-22T00:33:00","2011-11-22T00:37:00","2011-11-22T00:39:00","C1.2","S13E17",-288.098,-316.794
"2011-11-22T01:42:00","2011-11-22T01:45:00","2011-11-22T01:47:00","B7.3","S18W55",749.118,-351.484
"2011-11-22T03:59:00","2011-11-22T04:01:00","2011-11-22T04:07:00","C4.9","S15W63",828.846,-299.309
"2011-11-22T07:25:00","2011-11-22T07:29:00","2011-11-22T07:32:00","C1.9","N13E48",-699.198,162.626
"2011-11-22T09:49:00","2011-11-22T09:54:00","2011-11-22T09:56:00","C3.2","N14E46",-673.710,178.675
"2011-11-22T11:12:00","2011-11-22T12:42:00","2011-11-22T13:40:00","C1.5","N14E49",-707.928,179.999
"2011-11-22T14:50:00","2011-11-22T14:53:00","2011-11-22T14:55:00","C1.0","N14E43",-637.662,177.823
"2011-11-22T17:06:00","2011-11-22T17:12:00","2011-11-22T17:19:00","C1.6","N14E41",-612.630,177.236
"2011-11-22T17:45:00","2011-11-22T18:34:00","2011-11-22T18:50:00","C3.4","N16E52",-734.268,214.920
